"api_uri","at_large","contact_form","cook_pvi","crp_id","cspan_id","date_of_birth","district","dw_nominate","facebook_account","fax","fec_candidate_id","first_name","gender","geoid","google_entity_id","govtrack_id","icpsr_id","id","ideal_point","in_office","last_name","last_updated","leadership_role","middle_name","missed_votes","missed_votes_pct","next_election","ocd_id","office","party","phone","rss_url","seniority","short_title","state","suffix","title","total_present","total_votes","twitter_account","url","votes_against_party_pct","votes_with_party_pct","votesmart_id","youtube_account"
"https://api.propublica.org/congress/v1/members/D000630.json",false,,,"N00040741",,"1977-01-19","19",,,,"H8NY19181","Antonio","M","3619","/g/11gzqgrp2f","412805",,"D000630",,true,"Delgado","2022-03-01 13:30:23 -0500",,,0,0,"2022","ocd-division/country:us/state:ny/cd:19","1007 Longworth House Office Building","D","202-225-5614",,"4","Rep.","NY",,"Representative",0,496,"repdelgado","https://delgado.house.gov",3.24,96.56,"180313",
"https://api.propublica.org/congress/v1/members/D000627.json",false,,,"N00033449","623713","1957-03-12","10",-0.328,"RepresentativeValDemings",,"H2FL08063","Val","F","1210","/m/0n52xwn","412696","21713","D000627",,true,"Demings","2022-03-01 13:30:23 -0500","",,0,0,"2022","ocd-division/country:us/state:fl/cd:10","217 Cannon House Office Building","D","202-225-2176","https://demings.house.gov/rss.xml","6","Rep.","FL",,"Representative",0,496,"RepValDemings","https://demings.house.gov",2.63,97.17,"137637",
"https://api.propublica.org/congress/v1/members/D000623.json",false,,,"N00030709","61736","1952-03-31","11",-0.532,"RepMarkDeSaulnier",,"H0CA10073","Mark","M","0611","/m/0289gkw","412613","21504","D000623",,true,"DeSaulnier","2022-03-01 13:30:24 -0500",,,6,1.21,"2022","ocd-division/country:us/state:ca/cd:11","503 Cannon House Office Building","D","202-225-2095","https://desaulnier.house.gov/rss.xml","8","Rep.","CA",,"Representative",0,496,"RepDeSaulnier","https://desaulnier.house.gov",1.43,98.36,"69477",
"https://api.propublica.org/congress/v1/members/D000616.json",false,,,"N00030957","623517","1964-02-21","4",0.583,"ScottDesJarlaisTN04",,"H0TN04195","Scott","M","4704","/m/09k4h2_","412477","21179","D000616",,true,"DesJarlais","2022-03-01 13:30:22 -0500",,,8,1.61,"2022","ocd-division/country:us/state:tn/cd:4","2304 Rayburn House Office Building","R","202-225-6831","https://desjarlais.house.gov/rss.xml","12","Rep.","TN",,"Representative",0,496,"DesJarlaisTN04","https://desjarlais.house.gov",4.75,95.04,"123473","ScottDesJarlaisTN04"
"https://api.propublica.org/congress/v1/members/D000610.json",false,,,"N00031317","9267613","1966-05-07","22",-0.401,"CongressmanTedDeutch",,"H0FL19080","Ted","M","1222","/m/03cg3qs","412385","20959","D000610",,true,"Deutch","2022-03-01 13:30:25 -0500",,,10,2.02,"2022","ocd-division/country:us/state:fl/cd:22","2323 Rayburn House Office Building","D","202-225-3001","https://teddeutch.house.gov/news/rss.aspx","14","Rep.","FL",,"Representative",0,496,"RepTedDeutch","https://teddeutch.house.gov",0.62,99.17,"67151","congressmanteddeutch"
"https://api.propublica.org/congress/v1/members/D000600.json",false,,,"N00025337","1003562","1961-09-25","25",0.282,"mdiazbalart",,"H2FL25018","Mario","M","1225","/m/02536z","400108","20316","D000600",,true,"Diaz-Balart","2022-03-01 13:30:22 -0500",,,8,1.61,"2022","ocd-division/country:us/state:fl/cd:25","374 Cannon House Office Building","R","202-225-4211","https://mariodiazbalart.house.gov/rss.xml","20","Rep.","FL",,"Representative",0,496,"MarioDB","https://mariodiazbalart.house.gov",4.97,94.82,"24312","MarioDiazBalart"
"https://api.propublica.org/congress/v1/members/D000624.json",false,,,"N00036149","20818","1953-11-23","12",-0.405,"RepDebbieDingell",,"H4MI12079","Debbie","F","2612","/m/03m4188","412637","21529","D000624",,true,"Dingell","2022-03-01 13:30:25 -0500",,,4,0.81,"2022","ocd-division/country:us/state:mi/cd:12","116 Cannon House Office Building","D","202-225-4071",,"8","Rep.","MI",,"Representative",0,496,"RepDebDingell","https://debbiedingell.house.gov",0.82,98.98,"152482",
"https://api.propublica.org/congress/v1/members/D000399.json",false,,,"N00006023","36810","1946-10-06","35",-0.402,"lloyddoggett",,"H4TX10028","Lloyd","M","4835","/m/03flzn","400111","29571","D000399",,true,"Doggett","2022-03-01 13:30:25 -0500",,,5,1.01,"2022","ocd-division/country:us/state:tx/cd:35","2307 Rayburn House Office Building","D","202-225-4865","https://doggett.house.gov/rss.xml","28","Rep.","TX",,"Representative",0,496,"RepLloydDoggett","https://doggett.house.gov",0.41,99.39,"21689","doggett"
"https://api.propublica.org/congress/v1/members/D000032.json",false,,,,,"1972-10-28","19",,,,"H0FL19205","Byron","M","1219","/g/11c1xk7pbn","456808",,"D000032",,true,"Donalds","2022-03-01 13:30:21 -0500",,,18,3.63,"2022","ocd-division/country:us/state:fl/cd:19","523 Cannon House Office Building","R","202-225-2536",,"2","Rep.","FL",,"Representative",0,496,"RepByronDonalds","https://donalds.house.gov/",8.46,91.33,,
"https://api.propublica.org/congress/v1/members/D000482.json",false,,,"N00001373","36774","1953-08-05","18",-0.331,"usrepmikedoyle",,"H4PA18131","Mike","M","4218","/m/03tqjg","400114","29561","D000482",,true,"Doyle","2022-03-01 13:30:24 -0500","",,58,11.69,"2022","ocd-division/country:us/state:pa/cd:18","270 Cannon House Office Building","D","202-225-2135","https://doyle.house.gov/rss.xml","28","Rep.","PA",,"Representative",0,496,"USRepMikeDoyle","https://doyle.house.gov",1.15,98.62,"21853","CongressmanDoyle"
"https://api.propublica.org/congress/v1/members/D000615.json",false,,,"N00030752","62713","1966-01-07","3",0.721,"RepJeffDuncan",,"H0SC03077","Jeffrey","M","4503","/m/0ddgp1k","412472","21174","D000615",,true,"Duncan","2022-03-01 13:30:22 -0500",,,11,2.22,"2022","ocd-division/country:us/state:sc/cd:3","2229 Rayburn House Office Building","R","202-225-5301","https://jeffduncan.house.gov/rss.xml","12","Rep.","SC",,"Representative",2,496,"RepJeffDuncan","https://jeffduncan.house.gov",5.64,94.15,"47967","congjeffduncan"
"https://api.propublica.org/congress/v1/members/D000628.json",false,,,"N00037442","104529","1953-02-16","2",0.523,"drnealdunnfl2",,"H6FL02208","Neal","M","1202","/g/11c2ld4vv7","412691","21714","D000628",,true,"Dunn","2022-03-01 13:30:23 -0500",,,15,3.02,"2022","ocd-division/country:us/state:fl/cd:2","316 Cannon House Office Building","R","202-225-5235","https://dunn.house.gov/?a=RSS.Feed","6","Rep.","FL",,"Representative",0,496,"drnealdunnfl2","https://dunn.house.gov",2.1,97.69,"166297",
"https://api.propublica.org/congress/v1/members/E000071.json",false,,,,,"1970-01-24","6",,,,"","Jake","M","4806",,"456862",,"E000071",,true,"Ellzey","2022-03-01 13:30:24 -0500",,,3,1.23,"2022","ocd-division/country:us/state:tx/cd:6",,"R",,"","2","Rep.","TX",,"Representative",0,243,"RepEllzey","https://ellzey.house.gov/",1.26,98.74,,
"https://api.propublica.org/congress/v1/members/E000294.json",false,,,"N00035440","75567","1961-03-03","6",0.45,"reptomemmer",,"H4MN06087","Tom","M","2706","/m/06w2w3l","412639","21531","E000294",,true,"Emmer","2022-03-01 13:30:22 -0500",,,19,3.83,"2022","ocd-division/country:us/state:mn/cd:6","315 Cannon House Office Building","R","202-225-2331",,"8","Rep.","MN",,"Representative",0,496,"RepTomEmmer","https://emmer.house.gov",3.39,96.4,"38894","RepTomEmmer"
"https://api.propublica.org/congress/v1/members/E000299.json",false,,,"N00041702",,"1969-09-15","16",,,,"H8TX16109","Veronica","F","4816","/g/11ghdw9g9p","412825",,"E000299",,true,"Escobar","2022-03-01 13:30:22 -0500",,,6,1.21,"2022","ocd-division/country:us/state:tx/cd:16","1505 Longworth House Office Building","D","202-225-4831",,"4","Rep.","TX",,"Representative",0,496,"RepEscobar","https://escobar.house.gov",5.33,94.47,"99345",
"https://api.propublica.org/congress/v1/members/E000215.json",false,,,"N00007335","26130","1942-12-13","18",-0.381,"RepAnnaEshoo",,"H8CA12098","Anna","F","0618","/m/024t6x","400124","29312","E000215",,true,"Eshoo","2022-03-01 13:30:25 -0500",,"G.",5,1.01,"2022","ocd-division/country:us/state:ca/cd:18","272 Cannon House Office Building","D","202-225-8104",,"30","Rep.","CA",,"Representative",0,496,"RepAnnaEshoo","https://eshoo.house.gov",0.61,99.18,"26741","RepAnnaEshoo"
"https://api.propublica.org/congress/v1/members/E000297.json",false,,,"N00034549","68413","1954-09-27","13",-0.615,"RepEspaillat",,"H2NY13096","Adriano","M","3613","/m/06nfs2","412718","21715","E000297",,true,"Espaillat","2022-03-01 13:30:24 -0500",,,5,1.01,"2022","ocd-division/country:us/state:ny/cd:13","2332 Rayburn House Office Building","D","202-225-4365",,"6","Rep.","NY",,"Representative",0,496,"RepEspaillat","https://espaillat.house.gov",1.43,98.36,"14379",
"https://api.propublica.org/congress/v1/members/E000298.json",false,,,"N00040712","107963","1956-07-19","4",0.619,"RepRonEstes",,"H8KS04112","Ron","M","2004","/m/0gfgsrm","412735","21750","E000298",,true,"Estes","2022-03-01 13:30:22 -0500",,,27,5.44,"2022","ocd-division/country:us/state:ks/cd:4","2411 Rayburn House Office Building","R","202-225-6216",,"6","Rep.","KS",,"Representative",0,496,"RepRonEstes","https://estes.house.gov",5.38,94.41,"125031",
"https://api.propublica.org/congress/v1/members/E000296.json",false,,,"N00038450","56729","1954-05-16","3",-0.462,"RepDwightEvans",,"H6PA02171","Dwight","M","4203","/m/03y8h6m","412677","21566","E000296",,true,"Evans","2022-03-01 13:30:25 -0500",,,0,0,"2022","ocd-division/country:us/state:pa/cd:3","1105 Longworth House Office Building","D","202-225-4001",,"8","Rep.","PA",,"Representative",0,496,"RepDwightEvans","https://evans.house.gov",1.01,98.79,"9128",
"https://api.propublica.org/congress/v1/members/F000246.json",false,,,,,"1967-12-19","4",,,,"H0TX04219","Pat","M","4804","/m/0100nvdw","456845",,"F000246",,true,"Fallon","2022-03-01 13:30:22 -0500",,,5,1.01,"2022","ocd-division/country:us/state:tx/cd:4","1118 Longworth House Office Building","R","202-225-6673",,"2","Rep.","TX",,"Representative",0,496,"RepPatFallon","https://fallon.house.gov/",6.17,93.62,,
"https://api.propublica.org/congress/v1/members/F000446.json",false,,,,,"1969-01-14","4",,,,"H0IA04145","Randy","M","1904","/m/05p06tx","456818",,"F000446",,true,"Feenstra","2022-03-01 13:30:23 -0500",,,0,0,"2022","ocd-division/country:us/state:ia/cd:4","1440 Longworth House Office Building","R","202-225-4426",,"2","Rep.","IA",,"Representative",0,496,"RepFeenstra","https://feenstra.house.gov/",1.84,97.96,"103301",
"https://api.propublica.org/congress/v1/members/F000465.json",false,,,"N00039090","104731","1966-11-15","3",0.601,"RepDrewFerguson",,"H6GA03113","A.","M","1303","/g/11c0xj334k","412700","21717","F000465",,true,"Ferguson","2022-03-01 13:30:23 -0500",,"Drew",5,1.01,"2022","ocd-division/country:us/state:ga/cd:3","1032 Longworth House Office Building","R","202-225-5901",,"6","Rep.","GA",,"Representative",0,496,"RepDrewFerguson","https://ferguson.house.gov",2.47,97.32,"168132",
"https://api.propublica.org/congress/v1/members/L000273.json",false,,,,,"1959-07-01","3",,,,"H0NM03102","Teresa","F","3503","/g/11h_x7n8f5","456835",,"L000273",,true,"Fernandez","2022-03-01 13:30:25 -0500",,"Leger",4,0.81,"2022","ocd-division/country:us/state:nm/cd:3","1432 Longworth House Office Building","D","202-225-6190",,"2","Rep.","NM",,"Representative",0,496,"RepTeresaLF","https://fernandez.house.gov/",0.61,99.18,,
"https://api.propublica.org/congress/v1/members/F000470.json",false,,,,,"1965-11-03","7",,,,"H0MN07091","Michelle","F","2707","/m/063_kp4","456828",,"F000470",,true,"Fischbach","2022-03-01 13:30:24 -0500",,,0,0,"2022","ocd-division/country:us/state:mn/cd:7","1237 Longworth House Office Building","R","202-225-2165",,"2","Rep.","MN",,"Representative",0,496,"RepFischbach","https://fischbach.house.gov/",1.02,98.78,,
"https://api.propublica.org/congress/v1/members/F000471.json",false,,,,,"1963-11-16","5",,,,"H0WI05113","Scott","M","5505","/m/03nvqsc","456855",,"F000471",,true,"Fitzgerald","2022-03-01 13:30:23 -0500",,,4,0.81,"2022","ocd-division/country:us/state:wi/cd:5","1507 Longworth House Office Building","R","202-225-5101",,"2","Rep.","WI",,"Representative",0,496,"RepFitzgerald","https://fitzgerald.house.gov/",2.46,97.33,"3446",
"https://api.propublica.org/congress/v1/members/F000466.json",false,,,"N00038779","103537","1973-12-17","1",0.165,"repbrianfitzpatrick",,"H6PA08277","Brian","M","4201","/g/11c2l6lhlm","412721","21718","F000466",,true,"Fitzpatrick","2022-03-01 13:30:21 -0500",,,1,0.2,"2022","ocd-division/country:us/state:pa/cd:1","271 Cannon House Office Building","R","202-225-4276",,"6","Rep.","PA",,"Representative",0,496,"repbrianfitz","https://fitzpatrick.house.gov",22.29,77.51,"167708",
"https://api.propublica.org/congress/v1/members/F000459.json",false,,,"N00030815","95146","1962-10-11","3",0.457,"repchuck",,"H0TN03254","Chuck","M","4703","/m/0ddd54f","412476","21178","F000459",,true,"Fleischmann","2022-03-01 13:30:23 -0500",,,0,0,"2022","ocd-division/country:us/state:tn/cd:3","462 Cannon House Office Building","R","202-225-3271","https://fleischmann.house.gov/rss.xml","12","Rep.","TN",,"Representative",0,496,"RepChuck","https://fleischmann.house.gov",2.65,97.14,"123456","repchuck"
"https://api.propublica.org/congress/v1/members/F000468.json",false,,,"N00041194",,"1975-02-13","7",,,,"H8TX07140","Lizzie","F","4807","/g/11gzqssv7p","412824",,"F000468",,true,"Fletcher","2022-03-01 13:30:23 -0500",,,2,0.4,"2022","ocd-division/country:us/state:tx/cd:7","119 Cannon House Office Building","D","202-225-2571",,"4","Rep.","TX",,"Representative",0,496,"RepFletcher","https://fletcher.house.gov",2.85,96.95,"177031",
"https://api.propublica.org/congress/v1/members/F000449.json",false,,,"N00026631","1013049","1960-12-27","1",0.303,"jefffortenberry",,"H4NE01064","Jeff","M","3101","/m/04fcch","400640","20518","F000449",,true,"Fortenberry","2022-03-01 13:30:22 -0500",,,9,1.81,"2022","ocd-division/country:us/state:ne/cd:1","1514 Longworth House Office Building","R","202-225-4806","https://fortenberry.house.gov/rss.xml","18","Rep.","NE",,"Representative",0,496,"JeffFortenberry","https://fortenberry.house.gov",6.24,93.56,"41929","JeffFortenberry"
"https://api.propublica.org/congress/v1/members/F000454.json",false,,,"N00029139","1027346","1955-10-07","11",-0.23,"CongressmanBillFoster",,"H8IL14067","Bill","M","1711","/m/02rq8nc","412257","20749","F000454",,true,"Foster","2022-03-01 13:30:25 -0500",,,1,0.2,"2022","ocd-division/country:us/state:il/cd:11","2366 Rayburn House Office Building","D","202-225-3515","https://foster.house.gov/rss.xml","10","Rep.","IL",,"Representative",0,496,"RepBillFoster","https://foster.house.gov",1.01,98.78,"101632","RepBillFoster"
"https://api.propublica.org/congress/v1/members/F000450.json",false,,,"N00026166","1013052","1943-06-29","5",0.627,"RepVirginiaFoxx",,"H4NC05146","Virginia","F","3705","/m/02b5dz","400643","20521","F000450",,true,"Foxx","2022-03-01 13:30:22 -0500",,,7,1.41,"2022","ocd-division/country:us/state:nc/cd:5","2462 Rayburn House Office Building","R","202-225-2071","https://foxx.house.gov/news/rss.aspx","16","Rep.","NC",,"Representative",0,496,"VirginiaFoxx","https://foxx.house.gov",4.97,94.82,"6051","repvirginiafoxx"
"https://api.propublica.org/congress/v1/members/F000462.json",false,,,"N00002893","623714","1948-05-16","21",-0.401,"RepLoisFrankel",,"H2FL14053","Lois","F","1221","/m/0gjdw8_","412529","21321","F000462",,true,"Frankel","2022-03-01 13:30:25 -0500",,,3,0.6,"2022","ocd-division/country:us/state:fl/cd:21","2305 Rayburn House Office Building","D","202-225-9890",,"10","Rep.","FL",,"Representative",0,496,"RepLoisFrankel","https://frankel.house.gov",0.81,98.98,"8102","reploisfrankel"
"https://api.propublica.org/congress/v1/members/F000472.json",false,,,,,"1964-08-23","15",,,,"H0FL15104","Scott","M","1215","/g/11ft5hszwx","456807",,"F000472",,true,"Franklin","2022-03-01 13:30:22 -0500",,,13,2.62,"2022","ocd-division/country:us/state:fl/cd:15","1517 Longworth House Office Building","R","202-225-1252",,"2","Rep.","FL",,"Representative",0,496,"RepFranklin","https://franklin.house.gov/",2.94,96.86,,
"https://api.propublica.org/congress/v1/members/F000455.json",false,,,"N00030490","1030928","1952-10-29","11",-0.581,"RepMarciaLFudge",,"H8OH11141","Marcia","F","3911","/m/04n11v9","412327","20941","F000455",,false,"Fudge","2022-02-28 21:01:39 -0500","","L.",14,19.44,"2022","ocd-division/country:us/state:oh/cd:11","2344 Rayburn House Office Building","D","202-225-7032",,"16","Rep.","OH",,"Representative",0,72,"RepMarciaFudge","https://fudge.house.gov",1.75,96.49,"110640","marcialfudge"
"https://api.propublica.org/congress/v1/members/F000469.json",false,,,"N00041335",,"1973-07-19","1",,,,"H8ID01124","Russ","M","1601","/m/05h4vgh","412773",,"F000469",,true,"Fulcher","2022-03-01 13:30:22 -0500",,,38,7.66,"2022","ocd-division/country:us/state:id/cd:1","1520 Longworth House Office Building","R","202-225-6611",,"4","Rep.","ID",,"Representative",0,496,"RepRussFulcher","https://fulcher.house.gov",5.52,94.26,"33091",
"https://api.propublica.org/congress/v1/members/G000578.json",false,,,"N00039503","104528","1982-05-07","1",0.623,"CongressmanMattGaetz",,"H6FL01119","Matt","M","1201","/m/0s8w2_s","412690","21719","G000578",,true,"Gaetz","2022-03-01 13:30:21 -0500",,,16,3.23,"2022","ocd-division/country:us/state:fl/cd:1","1721 Longworth House Office Building","R","202-225-4136","https://gaetz.house.gov/rss.xml","6","Rep.","FL",,"Representative",0,496,"RepMattGaetz","https://gaetz.house.gov",20,79.79,"117101",
"https://api.propublica.org/congress/v1/members/G000579.json",false,,,"N00039330","104067","1984-03-03","8",0.443,"RepMikeGallagher",,"H6WI08155","Mike","M","5508","/g/11c5qns1cc","412731","21720","G000579",,true,"Gallagher","2022-03-01 13:30:22 -0500",,,8,1.61,"2022","ocd-division/country:us/state:wi/cd:8","1230 Longworth House Office Building","R","202-225-5665","https://gallagher.house.gov/rss.xml","6","Rep.","WI",,"Representative",0,496,"RepGallagher","https://gallagher.house.gov",5.19,94.61,"171843",
"https://api.propublica.org/congress/v1/members/G000574.json",false,,,"N00036097","77233","1979-11-20","7",-0.449,"RepRubenGallego",,"H4AZ07043","Ruben","M","0407","/m/0wy0mz5","412612","21502","G000574",,true,"Gallego","2022-03-01 13:30:24 -0500",,,4,0.81,"2022","ocd-division/country:us/state:az/cd:7","1131 Longworth House Office Building","D","202-225-4065","https://rubengallego.house.gov/rss.xml","8","Rep.","AZ",,"Representative",0,496,"RepRubenGallego","https://rubengallego.house.gov",1.02,98.78,"123732",
"https://api.propublica.org/congress/v1/members/G000559.json",false,,,"N00030856","18413","1945-01-24","3",-0.309,"repgaramendi",,"H0CA10149","John","M","0603","/m/05fvls","412382","20958","G000559",,true,"Garamendi","2022-03-01 13:30:24 -0500",,,5,1.01,"2022","ocd-division/country:us/state:ca/cd:3","2368 Rayburn House Office Building","D","202-225-1880","https://garamendi.house.gov/rss.xml","14","Rep.","CA",,"Representative",0,496,"RepGaramendi","https://garamendi.house.gov",1.02,98.77,"29664","garamendiCA10"
"https://api.propublica.org/congress/v1/members/G000597.json",false,,,,,"1984-09-27","2",,,,"H0NY02234","Andrew","M","3602","/g/11bw8f4j8q","456836",,"G000597",,true,"Garbarino","2022-03-01 13:30:21 -0500",,,7,1.41,"2022","ocd-division/country:us/state:ny/cd:2","1516 Longworth House Office Building","R","202-225-7896",,"2","Rep.","NY",,"Representative",0,496,"RepGarbarino","https://garbarino.house.gov/",8.49,91.3,,
"https://api.propublica.org/congress/v1/members/G000061.json",false,,,"N00044298",,"1976-04-24","25",,"RepMikeGarcia",,"H0CA25105","Mike","M","0625","/g/11j2j3x1pl","456792",,"G000061",,true,"Garcia","2022-03-01 13:30:22 -0500",,,5,1.01,"2022","ocd-division/country:us/state:ca/cd:25","1535 Longworth House Office Building","R","202-225-1956",,"4","Rep.","CA",,"Representative",0,496,"RepMikeGarcia","https://mikegarcia.house.gov/",4.73,95.06,,
"https://api.propublica.org/congress/v1/members/G000586.json",false,,,"N00042114",,"1956-04-12","4",,,,"H8IL04134","Jesús","M","1704","/m/012c8r5x","412774",,"G000586",,true,"García","2022-03-01 13:30:22 -0500",,,3,0.6,"2022","ocd-division/country:us/state:il/cd:4","1519 Longworth House Office Building","D","202-225-8203",,"4","Rep.","IL",,"Representative",0,496,"RepChuyGarcia","https://chuygarcia.house.gov",3.67,96.13,"6261",
"https://api.propublica.org/congress/v1/members/G000587.json",false,,,"N00042282",,"1950-09-06","29",,,,"H8TX29052","Sylvia","F","4829","/m/0ryt4bt","412827",,"G000587",,true,"Garcia","2022-03-01 13:30:22 -0500",,,1,0.2,"2022","ocd-division/country:us/state:tx/cd:29","1620 Longworth House Office Building","D","202-225-1688",,"4","Rep.","TX",,"Representative",0,496,"RepSylviaGarcia","https://sylviagarcia.house.gov",6.09,93.71,"49734",
"https://api.propublica.org/congress/v1/members/G000563.json",false,,,"N00031128","1033844","1954-06-14","7",0.48,"RepBobGibbs",,"H0OH18077","Bob","M","3907","/m/07qwv4","412463","21165","G000563",,true,"Gibbs","2022-03-01 13:30:23 -0500",,,21,4.23,"2022","ocd-division/country:us/state:oh/cd:7","2217 Rayburn House Office Building","R","202-225-6265","https://gibbs.house.gov/rss.xml","12","Rep.","OH",,"Representative",0,496,"RepBobGibbs","https://gibbs.house.gov",2.34,97.45,"45466","RepBobGibbs"
"https://api.propublica.org/congress/v1/members/G000593.json",false,,,,,"1954-01-17","26",,,,"H0FL26036","Carlos","M","1226","/m/03cc6vt","456809",,"G000593",,true,"Giménez","2022-03-01 13:30:22 -0500",,,0,0,"2022","ocd-division/country:us/state:fl/cd:26","419 Cannon House Office Building","R","202-225-2778",,"2","Rep.","FL",,"Representative",0,496,"RepCarlos","https://gimenez.house.gov/",6.94,92.86,"81366",
"https://api.propublica.org/congress/v1/members/G000552.json",false,,,"N00026148","1011394","1953-08-18","1",0.637,"50375006903",,"H4TX04039","Louie","M","4801","/m/0490h9","400651","20527","G000552",,true,"Gohmert","2022-03-01 13:30:21 -0500","",,48,9.68,"2022","ocd-division/country:us/state:tx/cd:1","2269 Rayburn House Office Building","R","202-225-3035","https://gohmert.house.gov/news/rss.aspx","18","Rep.","TX",,"Representative",0,496,"RepLouieGohmert","https://gohmert.house.gov",15.77,84.01,"50029","GohmertTX01"
"https://api.propublica.org/congress/v1/members/G000592.json",false,,,"N00041668",,"1982-07-25","2",,,,"H8ME02185","Jared","M","2302","/g/11f1224576","412842",,"G000592",,true,"Golden","2022-03-01 13:30:22 -0500",,,25,5.04,"2022","ocd-division/country:us/state:me/cd:2","1222 Longworth House Office Building","D","202-225-6306",,"4","Rep.","ME",,"Representative",0,496,"repgolden","https://golden.house.gov",7.46,92.32,"151420",
"https://api.propublica.org/congress/v1/members/G000585.json",false,,,"N00040597","108883","1974-11-25","34",-0.579,"RepJimmyGomez",,"H8CA34266","Jimmy","M","0634","/m/0n_73h1","412739","21754","G000585",,true,"Gomez","2022-03-01 13:30:24 -0500",,,5,1.01,"2022","ocd-division/country:us/state:ca/cd:34","1530 Longworth House Office Building","D","202-225-6235",,"6","Rep.","CA",,"Representative",1,496,"RepJimmyGomez","https://gomez.house.gov",1.02,98.77,"138524",
"https://api.propublica.org/congress/v1/members/G000594.json",false,,,,,"1980-10-10","23",,,,"H0TX35015","Tony","M","4823","/g/11fs52clcr","456849",,"G000594",,true,"Gonzales","2022-03-01 13:30:22 -0500",,,3,0.6,"2022","ocd-division/country:us/state:tx/cd:23","1009 Longworth House Office Building","R","202-225-4511",,"2","Rep.","TX",,"Representative",0,496,"RepTonyGonzales","https://gonzales.house.gov/",5.33,94.47,,
"https://api.propublica.org/congress/v1/members/G000581.json",false,,,"N00038809","103568","1967-09-04","15",-0.379,"USCongressmanVicenteGonzalez",,"H6TX15162","Vicente","M","4815","/g/11c266m1z7","412725","21722","G000581",,true,"Gonzalez","2022-03-01 13:30:23 -0500",,,15,3.02,"2022","ocd-division/country:us/state:tx/cd:15","113 Cannon House Office Building","D","202-225-2531","https://gonzalez.house.gov/rss.xml","6","Rep.","TX",,"Representative",0,496,"RepGonzalez","https://gonzalez.house.gov",2.71,97.08,"166483",
"https://api.propublica.org/congress/v1/members/G000588.json",false,,,"N00041690",,"1984-09-19","16",,,,"H8OH16124","Anthony","M","3916","/m/0gznlq","412807",,"G000588",,true,"Gonzalez","2022-03-01 13:30:21 -0500","",,12,2.42,"2022","ocd-division/country:us/state:oh/cd:16","2458 Rayburn House Office Building","R","202-225-3876",,"4","Rep.","OH",,"Representative",0,496,"RepAGonzalez","https://anthonygonzalez.house.gov",9.83,89.96,"178867",
"https://api.propublica.org/congress/v1/members/G000582.json",true,,,"N00037615","67353","1976-08-05","At-Large",,"RepJennifferGonzalezColon",,"","Jenniffer","F","7298","/m/027s3vf","412723",,"G000582",,true,"González-Colón","2022-03-01 13:30:25 -0500",,,,,"2022","ocd-division/country:us/state:pr/cd:80",,"R",,"https://gonzalez-colon.house.gov/rss.xml","6","R.C.","PR",,"Resident Commissioner",,,"repjenniffer","https://gonzalez-colon.house.gov",,,,
"https://api.propublica.org/congress/v1/members/G000595.json",false,,,,,"1965-09-11","5",,,,"H0VA05160","Robert","M","5105","/g/11fsfm06kc","456853",,"G000595",,true,"Good","2022-03-01 13:30:21 -0500",,,22,4.44,"2022","ocd-division/country:us/state:va/cd:5","1213 Longworth House Office Building","R","202-225-4711",,"2","Rep.","VA",,"Representative",0,496,"RepBobGood","https://good.house.gov/",19.62,80.17,,
"https://api.propublica.org/congress/v1/members/G000589.json",false,,,"N00042237",,"1982-12-01","5",,,,"H8TX05144","Lance","M","4805","/m/0jkx4bp","412822",,"G000589",,true,"Gooden","2022-03-01 13:30:21 -0500",,,2,0.4,"2022","ocd-division/country:us/state:tx/cd:5","1722 Longworth House Office Building","R","202-225-3484",,"4","Rep.","TX",,"Representative",0,496,"RepLanceGooden","https://gooden.house.gov",11.86,87.93,"177282",
"https://api.propublica.org/congress/v1/members/G000565.json",false,,,"N00030771","62470","1958-11-22","4",0.69,"repgosar",,"H0AZ01259","Paul","M","0404","/m/0czdqz0","412397","21103","G000565",,true,"Gosar","2022-03-01 13:30:21 -0500",,,10,2.02,"2022","ocd-division/country:us/state:az/cd:4","2057 Rayburn House Office Building","R","202-225-2315",,"12","Rep.","AZ",,"Representative",1,496,"RepGosar","https://gosar.house.gov",18.05,81.74,"123491","repgosar"
"https://api.propublica.org/congress/v1/members/G000583.json",false,,,"N00036944","9275683","1975-03-08","5",-0.148,"RepJoshG",,"H6NJ05171","Josh","M","3405","/g/120x5twv","412714","21723","G000583",,true,"Gottheimer","2022-03-01 13:30:22 -0500",,,6,1.21,"2022","ocd-division/country:us/state:nj/cd:5","203 Cannon House Office Building","D","202-225-4465",,"6","Rep.","NJ",,"Representative",0,496,"RepJoshG","https://gottheimer.house.gov",4.1,95.7,"169202",
"https://api.propublica.org/congress/v1/members/G000377.json",false,,,"N00008799","45709","1943-01-18","12",0.4,"RepKayGranger",,"H6TX12060","Kay","F","4812","/m/03tndx","400157","29762","G000377",,true,"Granger","2022-03-01 13:30:22 -0500",,,20,4.03,"2022","ocd-division/country:us/state:tx/cd:12","1026 Longworth House Office Building","R","202-225-5071",,"26","Rep.","TX",,"Representative",0,496,"RepKayGranger","https://kaygranger.house.gov",4.25,95.54,"334","RepKayGranger"
